id,stc,estc,title,author,publisher,pubplace,keywords,date
A80559,C6273B,R224373,"The copies of papers from the armie delivered by the officers and souldiers to his Excellencie Sir Thomas Fairfax Also, how they have set a guard udon [sic] the King, and their civill usage to the commissioners, and Captain Titus the Kings M[a]jesties querrie sent up to the Parliament with a letter.","Corbet, Roger.",printed for R Simpson,London,"Conspiracies --  England --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1647
A85614,G1735F,R42736,"Great news from the north giving a true account and relation of the seizing of several great officers, soldiers, and other eminent persons, particularly, one of the late king's domestick servants : together with their horses, arms, and other considerable booty, designed, as is supposed, for Ireland.",Anonymous,Printed for Thomas Rogers,London,"Great Britain --  History --  William and Mary, 1689-1702. -- Broadsides --  London (England) --  17th century.",1689
A85145,F494,R235371,"The pure language of the spirit of truth, set forth for the confounding false languages, acted out of pride, ambition, and deceit. Or, thee and thou, in its place is the proper language to any single person whatsoever. Proved by several examples, that is herein laid down by plain Scripture, for the convinceing, and stopping the mouths of gainsayers: many more examples might have been laid down, but what is herein mentioned and proved by Scriptures are sufficient for the same.","R. F. (Richard Farnworth), d. 1666.; R. F. (Richard Farnworth), d. 1666.",Printed for Giles Calvert at the black spread Eagle neer the west end of Pauls,London,Society of Friends --  Apologetic works --  Early works to 1800. -- Forms of address --  Early works to 1800. -- Quakers --  Social life and customs --  Early works to 1800. -- English language --  Usage --  Early works to 1800.,1655
A84194,E3621,R16518,"An exact and true relation of the late plots which were contrived and hatched in Ireland. 1. A coppy of a letter sent from the Lord chiefe Iustices and Privy Councell in Ireland, to our parliament here in England. 2. Their last proclamation which they published concerning those traytors. 3. The whole discourse of the plot revealed by Owen Ockanellee who is now in Englond [sic]. 4. The dangerous and extraordinary deliverance of the party who narrowly escaped with his life. 5. The reward the Parliament hath confirmed upon him. 6. The true relation of the whole treason related by the Lord Keeper, to the Honourable House of Commons the first of November. 1641.","O'Connolly, Owen.; Ireland. Lords Justices and Council.; England and Wales. Parliament.",Printed for Francis Coules,London,Ireland --  History --  Rebellion of 1641 --  Early works to 1800. -- Ireland --  Politics and government --  17th century --  Early works to 1800.,1641
A84223,E3713,R200294,"An examination examined: being a full and moderate answer to Maior Innes relation concerning the siege and taking of the town of Leicester by the Kings forces, the last of May 1645.","Temple, Peter, Sir, 1622-1692.",For J W J dwelling in the Old Bayley,Printed at London,"Innes, James. --  An examination of a printed pamphlet, entituled, A narration of the siege of the town of Leicester (the last of May 1645.) --  Early works to 1800. -- Leicester (England) --  History --  Siege, 1645 --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649. --  Campaigns --  Early works to 1800.",1645
A84572,E98A,R228649,"An earnest request to Mr. John Standish, &c. Upon occasion of a sermon of his preached at White-Hall, before His Majesty. September 26. 1675. From Patropolis, directly over against Irenopolis",Anonymous,s n,London,"Standish, John, d. 1686 --  Early works to 1800. -- Church of England --  Doctrines --  Controversial literature --  Early works to 1800.",1676
A85045,F2500,R207619,"A discourse of the visible church. In a large debate of this famous question, viz. whether the visible church may be considered to be truely a church of Christ without respect to saving grace? Affirm. Whereunto is added a brief discussion of these three questions. viz. 1. What doth constitute visible church-membership. 2. What doth distinguish it, or render it visible. 3. What doth destroy it, or render it null? Together with a large application of the whole, by way of inference to our churches, sacraments, and censures. Also an appendix touching confirmation, occasioned by the Reverend Mr. Hanmore his pious and learned exercitation of confirmation. By Francis Fulwood minister of the gospel at West-Alvington in Devon.","Fullwood, Francis, d. 1693.; Fullwood, Francis, d. 1693.",printed by Tho Ratcliffe for Abel Roper at the Sun in Fleet street over against St Dunstans Church,London,Grace (Theology) --  Early works to 1800.,1658
A80308,C5728A,R176380,"A Conference betweene the two great monarchs of France and Spain, concerning these our present proceedings in England. Wherein is discoursed of the being of our runawayes under their dominions, with a consideration of their dangers past, in the wars betwixt England and them.",Anonymous,s n,London,"Charles --  I, --  King of England, 1600-1649. -- Louis --  XIII, --  King of France, 1601-1643. -- Philip --  IV, --  King of Spain, 1605-1665. -- Great Britain --  History --  Charles I, 1625-1649. -- France --  History --  Louis XIII, 1610-1643. -- Spain --  History --  Philip IV, 1621-1665.",1641
A80459,C611,R208585,"A vindication of the Roman Catholicks of the English nation. From some aspersions lately cast upon them. In a letter from a Protestant gentleman in the countrey, to a citizen of London.","Caron, R. (Redmond), 1605?-1666.; Caron, R. (Redmond), 1605?-1666.",s n,London,Catholics --  England --  Early works to 1800. -- Religious tolerance --  Early works to 1800.,1660
A84094,E330,R201890,The elders dreame. With the armies message or declaration to both Houses of Parliament.,Anonymous,s n,London,"Great Britain --  History --  Civil War, 1642-1649 --  Poetry --  Early works to 1800.",1647
